project_id	project_scope	par_number	tracker_status	title	assignee	worker_session_id	worker_status	git_commits_json	evidence_kind	evidence_repo	evidence_command	evidence_output_path
/home/kesha/orchestra	/home/kesha/orchestra	201	in_progress	_codex_cost не знает cache_writes (ставка 1.25× input) и не имеет цены для Spark — считает его ход как $0		6c3b028f-2fbd-4964-a1a8-2003c2bf2886	idle	"[{""hash"": ""801c385"", ""message"": ""#201: #201: account for Codex cache writes"", ""date"": ""2026-08-12"", ""files"": 3, ""insertions"": 169, ""deletions"": 21}, {""hash"": ""da029a6"", ""message"": ""#208, #201: #208: \u043f\u0440\u0435\u0434\u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044f \u2014 \u0431\u044e\u0434\u0436\u0435\u0442 \u043e\u0442 \u0437\u0430\u043c\u0435\u0440\u0435\u043d\u043d\u043e\u0433\u043e \u043e\u0441\u0442\u0430\u0442\u043a\u0430, \u043a\u0440\u0438\u0442\u0435\u0440\u0438\u0438 \u043f\u0440\u0438\u0451\u043c\u043a\u0438 \u043e\u0447\u043d\u043e\u0439 \u0441\u0442\u0430\u0432\u043a\u0438 Luna/Sol, \u0441\u0442\u0435\u043d\u0434 L1 red/green"", ""date"": ""2026-08-12"", ""files"": 6, ""insertions"": 805, ""deletions"": 0}]"	AMBIGUOUS	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'cache_write_input_tokens|gpt-5.3-codex-spark|CODEX_TOKEN_PRICES' main -- app/backend_codex.py app/models.py tests/test_backend_codex.py > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-201-261.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-201-261.txt
/home/kesha/orchestra	/home/kesha/orchestra	208	in_progress	Эффорт-свип на живых задачах: даёт ли что-то high/xhigh на Codex и Claude, и сколько подписки экономится		bf1f42ae-e4ad-4b53-bcb7-879533e2b6ab	idle	"[{""hash"": ""da029a6"", ""message"": ""#208, #201: #208: \u043f\u0440\u0435\u0434\u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044f \u2014 \u0431\u044e\u0434\u0436\u0435\u0442 \u043e\u0442 \u0437\u0430\u043c\u0435\u0440\u0435\u043d\u043d\u043e\u0433\u043e \u043e\u0441\u0442\u0430\u0442\u043a\u0430, \u043a\u0440\u0438\u0442\u0435\u0440\u0438\u0438 \u043f\u0440\u0438\u0451\u043c\u043a\u0438 \u043e\u0447\u043d\u043e\u0439 \u0441\u0442\u0430\u0432\u043a\u0438 Luna/Sol, \u0441\u0442\u0435\u043d\u0434 L1 red/green"", ""date"": ""2026-08-12"", ""files"": 6, ""insertions"": 805, ""deletions"": 0}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/208 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-208-268.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-208-268.txt
/home/kesha/orchestra	/home/kesha/orchestra	211	in_progress	Claude Code подменяет grep на встроенный ugrep — рекурсивный греп агента может съесть 3.3 ГБ и задушить сервер		eca9d05a-db6f-43bd-897f-ead1a49505a0	idle	"[{""hash"": ""9cfb7b3"", ""message"": ""#211: #211: research selective grep guard"", ""date"": ""2026-08-12"", ""files"": 3, ""insertions"": 712, ""deletions"": 0}, {""hash"": ""66b8f28"", ""message"": ""#211: #211: add selective embedded-search process guard"", ""date"": ""2026-08-12"", ""files"": 8, ""insertions"": 1526, ""deletions"": 0}, {""hash"": ""48c2b5e"", ""message"": ""#211: #211: \u043d\u0435\u0437\u0430\u0432\u0438\u0441\u0438\u043c\u044b\u0439 \u0432\u0435\u0440\u0434\u0438\u043a\u0442 \u043f\u043e T5 \u2014 CHANGES REQUESTED, 2 \u0431\u043b\u043e\u043a\u0435\u0440\u0430"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 120, ""deletions"": 0}, {""hash"": ""9ac1ed8"", ""message"": ""#211: #211: \u043f\u043e\u0432\u0442\u043e\u0440\u043d\u0430\u044f \u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430 T5 \u043f\u043e\u0441\u043b\u0435 8071ff2a \u2014 APPROVED, \u043e\u0431\u0430 \u0431\u043b\u043e\u043a\u0435\u0440\u0430 \u0437\u0430\u043a\u0440\u044b\u0442\u044b"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 111, ""deletions"": 0}, {""hash"": ""cb85b85"", ""message"": ""#211: WIP #211: prepare reversible Claude env hook"", ""date"": ""2026-08-12"", ""files"": 13, ""insertions"": 1387, ""deletions"": 16}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'CLAUDE_BASH_HOOK_ENABLED|managed Bash PreToolUse|TARGET_ARGV0=ugrep|process_guard' main -- app/backend_claude.py app/process_guard.py tests/test_process_guard.py docs/tasks/211 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-211-271.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-211-271.txt
/home/kesha/orchestra	/home/kesha/orchestra	219	in_progress	Веерный ресёрч: full-cycle спавнит несколько дешёвых исследователей по доменам вместо одного дорогого		a2487afb-2b93-4abe-9a1b-78d0f5a4de6b	idle	"[{""hash"": ""ce42a5b"", ""message"": ""#219, #188: #219: \u043f\u0440\u0435\u0434\u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044f \u2014 \u0440\u0443\u0431\u0440\u0438\u043a\u0430 \u0434\u0435\u043b\u0438\u043c\u043e\u0441\u0442\u0438, \u0441\u0442\u0435\u043d\u0434 \u0440\u0435\u043f\u043b\u0435\u044f, \u0448\u043a\u0430\u043b\u0430 \u043e\u0440\u0430\u043a\u0443\u043b\u0430, \u0431\u044e\u0434\u0436\u0435\u0442"", ""date"": ""2026-08-12"", ""files"": 11, ""insertions"": 1426, ""deletions"": 0}, {""hash"": ""9d08411"", ""message"": ""#219, #154, #1: #219: \u043f\u0440\u0435\u0434\u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044f \u0424\u0430\u0437\u044b 2 \u2014 \u043c\u043d\u043e\u0433\u043e\u0445\u043e\u0434\u043e\u0432\u044b\u0439 \u0441\u0440\u0435\u0437 \u0438 \u043f\u0435\u0440\u0435\u0441\u0435\u043a\u0430\u044e\u0449\u0438\u0435\u0441\u044f \u043d\u0430\u0437\u043d\u0430\u0447\u0435\u043d\u0438\u044f, \u0438\u0437\u043e\u043b\u044f\u0446\u0438\u044f \u043e\u0442 \u0441\u0438\u0431\u043b\u0438\u043d\u0433\u043e\u0432"", ""date"": ""2026-08-12"", ""files"": 17, ""insertions"": 2404, ""deletions"": 16}, {""hash"": ""bdcbf32"", ""message"": ""#219: #219: add SQLite fan barrier"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 186, ""deletions"": 0}, {""hash"": ""525f3f6"", ""message"": ""#219, #223: #219 T2: \u043a\u043e\u043d\u0442\u0440\u0430\u043a\u0442 \u0434\u0435\u043b\u0435\u0433\u0438\u0440\u043e\u0432\u0430\u043d\u0438\u044f \u00ab\u0442\u0430\u0431\u043b\u0438\u0446\u0430, \u0430 \u043d\u0435 \u043e\u0431\u043b\u0430\u0441\u0442\u044c\u00bb \u0432 worker-lifecycle + \u0442\u0435\u0441\u0442\u044b \u043d\u0430 \u043f\u0440\u043e\u0438\u0441\u0445\u043e\u0436\u0434\u0435\u043d\u0438\u0435 \u044f\u043a\u043e\u0440\u0435\u0439 (\u043f\u0435\u0440\u0432\u0430\u044f \u0440\u0435\u0434\u0430\u043a\u0446\u0438\u044f \u0442\u0435\u0441\u0442\u0430 \u0431\u044b\u043b\u0430 \u043b\u043e\u0436\u043d\u043e-\u0437\u0435\u043b\u0451\u043d\u043e\u0439 \u043d\u0430 \u0441\u043e\u0441\u0442\u0430\u0432\u043d\u043e\u0439 \u043c\u0443\u0442\u0430\u0446\u0438\u0438)"", ""date"": ""2026-08-12"", ""files"": 6, ""insertions"": 485, ""deletions"": 0}, {""hash"": ""fffb8f6"", ""message"": ""#219: #219 T1b: \u043a\u0440\u0430\u0441\u043d\u044b\u0435 \u0442\u0435\u0441\u0442\u044b \u043f\u0440\u043e\u0432\u043e\u0434\u043a\u0438 \u2014 \u0434\u0432\u0430 \u0433\u0435\u0439\u0442\u0430, killed-\u0442\u043e\u043a\u0435\u043d, \u0434\u0435\u0432\u044f\u0442\u044c \u043d\u0435\u043f\u0440\u0438\u043a\u043e\u0441\u043d\u043e\u0432\u0435\u043d\u043d\u044b\u0445 \u043f\u0443\u0442\u0435\u0439"", ""date"": ""2026-08-12"", ""files"": 5, ""insertions"": 268, ""deletions"": 0}, {""hash"": ""983190e"", ""message"": ""#219: #219: \u0440\u0430\u0437\u0434\u0435\u043b 8 \u2014 \u043c\u0435\u0445\u0430\u043d\u0438\u0437\u043c \u043f\u043e\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0451\u043d \u0432 \u0431\u043e\u044e (T1a), \u0438\u0442\u043e\u0433\u043e\u0432\u0430\u044f \u044d\u043a\u043e\u043d\u043e\u043c\u0438\u043a\u0430 40x; \u0441\u0442\u0430\u0442\u0443\u0441 \u0442\u0438\u043a\u0435\u0442\u043e\u0432 \u0438 \u043d\u0435\u0437\u0430\u043a\u0440\u044b\u0442\u044b\u0439 \u043f\u0435\u0440\u0435\u0441\u0447\u0451\u0442 \u0432 \u043f\u043b\u0430\u043d\u0435"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 67, ""deletions"": 0}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/219 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-219-288.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-219-288.txt
/home/kesha/orchestra	/home/kesha/orchestra	220	in_progress	Убрать рестарт из цикла улучшения: горячее применение правок и/или живучесть ходов при перезапуске		f7d6e476-cf61-45b4-9b42-baaf0fb15f2b	idle	"[{""hash"": ""de59541"", ""message"": ""#220: #220: research \u2014 \u0433\u0440\u0430\u043d\u0438\u0446\u0430 \u0433\u043e\u0440\u044f\u0447\u0435\u0435/\u0445\u043e\u043b\u043e\u0434\u043d\u043e\u0435 \u0438\u0437\u043c\u0435\u0440\u0435\u043d\u0430, importlib.reload \u043e\u043f\u0440\u043e\u0432\u0435\u0440\u0433\u043d\u0443\u0442, \u0434\u0440\u0435\u043d\u0430\u0436 \u0434\u0435\u0448\u0435\u0432\u043b\u0435 \u0432\u044b\u043d\u043e\u0441\u0430 \u043f\u0440\u043e\u0446\u0435\u0441\u0441\u043e\u0432"", ""date"": ""2026-08-12"", ""files"": 7, ""insertions"": 785, ""deletions"": 0}, {""hash"": ""28d933a"", ""message"": ""#220: #220: \u043f\u043b\u0430\u043d \u0444\u0430\u0437\u044b 2 \u2014 T1 \u043f\u0435\u0440\u0435\u0441\u0431\u043e\u0440\u043a\u0430 \u043f\u0440\u043e\u043c\u043f\u0442\u0430, T2/T3 \u0434\u0440\u0435\u043d\u0430\u0436, \u043a\u0440\u0430\u0441\u043d\u044b\u0435 \u0442\u0435\u0441\u0442\u044b \u0442\u0438\u043a\u0435\u0442\u043e\u0432"", ""date"": ""2026-08-12"", ""files"": 11, ""insertions"": 1379, ""deletions"": 46}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/220 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-220-289.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-220-289.txt
/home/kesha/orchestra	/home/kesha/orchestra	221	in_progress	Правила форматирования текста для Telegram — перенести в промпты Orchestra		8e156105-f848-41ce-b94a-865a10d44883	archived	"[{""hash"": ""20564d6"", ""message"": ""#221: #221: add Telegram formatting rules to orchestrator prompt"", ""date"": ""2026-08-12"", ""files"": 4, ""insertions"": 102, ""deletions"": 0}, {""hash"": ""a397c34"", ""message"": ""#221: #221: add model routing priority oracle"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 48, ""deletions"": 8}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'Telegram user-facing replies|Markdown into Telegram entities|Write URLs bare|Calibrate length' main -- pipelines/default/prompts/roles/orchestrator.md tests > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-221-290.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-221-290.txt
/home/kesha/orchestra	/home/kesha/orchestra	223	in_progress	full-cycle отдаёт реализацию тикетов на Luna: оракул пишет он, а не оркестратор		bc39831e-8abd-44be-bab3-7d8cdd903cd3	archived	"[{""hash"": ""18de925"", ""message"": ""#223: #223: \u0438\u0441\u0441\u043b\u0435\u0434\u043e\u0432\u0430\u0442\u044c \u0434\u0435\u043b\u0435\u0433\u0438\u0440\u043e\u0432\u0430\u043d\u0438\u0435 Phase 3 \u043d\u0430 Luna \u0438 \u0446\u0435\u043d\u0443 \u043f\u0440\u043e\u0431\u0443\u0436\u0434\u0435\u043d\u0438\u0439"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 337, ""deletions"": 0}, {""hash"": ""1caa26a"", ""message"": ""#223: #223: correct barrier conclusion"", ""date"": ""2026-08-12"", ""files"": 7, ""insertions"": 537, ""deletions"": 22}, {""hash"": ""de3aa7d"", ""message"": ""#223: #223: delegate closed tickets to workers"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 27, ""deletions"": 11}, {""hash"": ""d3de79d"", ""message"": ""#223: #223: #223: delegate closed tickets to workers"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 27, ""deletions"": 11}, {""hash"": ""525f3f6"", ""message"": ""#219, #223: #219 T2: \u043a\u043e\u043d\u0442\u0440\u0430\u043a\u0442 \u0434\u0435\u043b\u0435\u0433\u0438\u0440\u043e\u0432\u0430\u043d\u0438\u044f \u00ab\u0442\u0430\u0431\u043b\u0438\u0446\u0430, \u0430 \u043d\u0435 \u043e\u0431\u043b\u0430\u0441\u0442\u044c\u00bb \u0432 worker-lifecycle + \u0442\u0435\u0441\u0442\u044b \u043d\u0430 \u043f\u0440\u043e\u0438\u0441\u0445\u043e\u0436\u0434\u0435\u043d\u0438\u0435 \u044f\u043a\u043e\u0440\u0435\u0439 (\u043f\u0435\u0440\u0432\u0430\u044f \u0440\u0435\u0434\u0430\u043a\u0446\u0438\u044f \u0442\u0435\u0441\u0442\u0430 \u0431\u044b\u043b\u0430 \u043b\u043e\u0436\u043d\u043e-\u0437\u0435\u043b\u0451\u043d\u043e\u0439 \u043d\u0430 \u0441\u043e\u0441\u0442\u0430\u0432\u043d\u043e\u0439 \u043c\u0443\u0442\u0430\u0446\u0438\u0438)"", ""date"": ""2026-08-12"", ""files"": 6, ""insertions"": 485, ""deletions"": 0}, {""hash"": ""2b57990"", ""message"": ""#223: #223: delegate closed tickets to workers"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 29, ""deletions"": 11}, {""hash"": ""ce5d4a8"", ""message"": ""#223: WIP #223: stop invalid A/B at oracle mismatch"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 413, ""deletions"": 0}, {""hash"": ""064ccdb"", ""message"": ""#223: #223: qualify zero-cost child inference"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 39, ""deletions"": 0}, {""hash"": ""3b28f78"", ""message"": ""#223: #223: allow explicitly authorized test-layer edits"", ""date"": ""2026-08-13"", ""files"": 1, ""insertions"": 1, ""deletions"": 1}, {""hash"": ""2b0a4f5"", ""message"": ""#223: #223: research explicit test-layer authorization"", ""date"": ""2026-08-13"", ""files"": 8, ""insertions"": 469, ""deletions"": 7}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'oracle: none|Luna gets exactly one attempt|received acceptance test is immutable|NEVER delegated' main -- pipelines/default/prompts/roles/full-cycle.md pipelines/default/prompts/roles/worker.md tests/test_default_pipeline.py > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-223-292.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-223-292.txt
/home/kesha/orchestra	/home/kesha/orchestra	231	in_progress	Модель родитель-ребёнок и общение агентов: что не так с нашей и какие бывают ещё		a0429b13-9d78-4587-9463-56c5ed52a391	archived	"[{""hash"": ""345cf93"", ""message"": ""#231: #231: classical coordination architectures \u2014 source table"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 199, ""deletions"": 0}, {""hash"": ""bd496bc"", ""message"": ""#231: #231: LLM multi-agent coordination \u2014 source table"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 339, ""deletions"": 0}, {""hash"": ""9301785"", ""message"": ""#231: #231: \u0437\u0430\u043c\u0435\u0440\u044b \u0446\u0435\u043d\u044b \u043a\u043e\u043e\u0440\u0434\u0438\u043d\u0430\u0446\u0438\u0438 \u043d\u0430 \u0436\u0438\u0432\u043e\u0439 \u0411\u0414 (9.25 \u0441\u0443\u0442\u043e\u043a) \u2014 \u0447\u0430\u0441\u0442\u044c I \u0440\u0435\u0441\u0451\u0440\u0447\u0430"", ""date"": ""2026-08-12"", ""files"": 5, ""insertions"": 1211, ""deletions"": 0}, {""hash"": ""8d4d1e4"", ""message"": ""#231: #231 arm A: answer"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 162, ""deletions"": 0}, {""hash"": ""f227773"", ""message"": ""#231: #231: register reducer role in default pipeline"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 37, ""deletions"": 0}, {""hash"": ""932de0c"", ""message"": ""#231: #231: add reducer MCP access whitelist"", ""date"": ""2026-08-12"", ""files"": 2, ""insertions"": 10, ""deletions"": 1}, {""hash"": ""c690c1b"", ""message"": ""#231: #231: add non-waking mailbox delivery"", ""date"": ""2026-08-12"", ""files"": 3, ""insertions"": 69, ""deletions"": 0}, {""hash"": ""db381e3"", ""message"": ""#231: #231: \u043f\u0440\u0435\u0434\u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044f \u044d\u043a\u0441\u043f\u0435\u0440\u0438\u043c\u0435\u043d\u0442\u0430 (\u0441\u0442\u0435\u043d\u0434, \u043a\u0440\u0438\u0442\u0435\u0440\u0438\u0439, \u0432\u0441\u0435 \u0447\u0435\u0442\u044b\u0440\u0435 \u0438\u0441\u0445\u043e\u0434\u0430) \u2014 \u0414\u041e \u0441\u043f\u0430\u0432\u043d\u0430 \u043f\u043b\u0435\u0447"", ""date"": ""2026-08-12"", ""files"": 23, ""insertions"": 2308, ""deletions"": 22}, {""hash"": ""99dc5e1"", ""message"": ""#231: #231: MCP-\u0442\u0443\u043b open_fan + \u043f\u0440\u043e\u0432\u043e\u0434\u043a\u0430 \u0432\u0435\u0435\u0440\u0430 \u0432 \u043f\u0440\u043e\u043c\u043f\u0442\u044b \u0441\u043f\u0430\u0432\u043d\u044f\u0449\u0438\u0445 \u0440\u043e\u043b\u0435\u0439"", ""date"": ""2026-08-13"", ""files"": 4, ""insertions"": 47, ""deletions"": 0}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'open_fan|fan_barriers|fan_members|reducer' main -- app docs/tasks/231 tests > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-231-310.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-231-310.txt
/home/kesha/orchestra	/home/kesha/orchestra	232	in_progress	Grok 4.5: стоит ли добавлять в маршрутизацию — и где он реально сильнее наших		30c0d20e-74ec-4307-aab2-dedddb4b1a1b	idle	"[{""hash"": ""a4c35c4"", ""message"": ""#232: #232: research \u2014 Grok runtime unauthenticated everywhere, verdict DEFER"", ""date"": ""2026-08-12"", ""files"": 3, ""insertions"": 428, ""deletions"": 0}, {""hash"": ""79973c6"", ""message"": ""#232: #232: field-guide \u00a74 \u2014 \u0442\u0430\u0440\u0438\u0444 \u0443\u0434\u0432\u0430\u0438\u0432\u0430\u0435\u0442\u0441\u044f \u0432\u044b\u0448\u0435 200k"", ""date"": ""2026-08-12"", ""files"": 1, ""insertions"": 18, ""deletions"": 2}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/232 docs/grok-field-guide.md > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-232-311.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-232-311.txt
/home/kesha/orchestra	/home/kesha/orchestra	235	in_progress	Тест уходит из-под своего monkeypatch и читает БОЕВУЮ базу; в main он «зелёный» только благодаря ей		6b8a30e1-35eb-4efb-8770-91c50006097b	archived	"[{""hash"": ""b3b30b6"", ""message"": ""#235: WIP #235: document production DB test escape"", ""date"": ""2026-08-13"", ""files"": 4, ""insertions"": 197, ""deletions"": 16}, {""hash"": ""823de42"", ""message"": ""#235: #235: guard tests from production database"", ""date"": ""2026-08-13"", ""files"": 5, ""insertions"": 163, ""deletions"": 23}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra grep -n -E 'production DB|orchestra.db|DB_PATH|fan_members' main -- tests/conftest.py tests/test_api.py docs/tasks/235 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-235-314.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-235-314.txt
/home/kesha/orchestra	/home/kesha/orchestra	238	in_progress	LoopX: внешний слой состояния для длинных задач — что у нас уже есть, чего нет, и где это реально поможет		4b9edf36-4b30-4f57-aff1-adaec0ab28f2	archived	"[{""hash"": ""de9f41b"", ""message"": ""#238: #238: \u0440\u0435\u0441\u0451\u0440\u0447 LoopX \u2014 \u0441\u0440\u0430\u0432\u043d\u0435\u043d\u0438\u0435 \u043c\u0435\u0445\u0430\u043d\u0438\u0437\u043c\u043e\u0432 \u0441 Orchestra, 2 \u0440\u0430\u0443\u043d\u0434\u0430 Codex"", ""date"": ""2026-08-13"", ""files"": 5, ""insertions"": 653, ""deletions"": 0}, {""hash"": ""66a8411"", ""message"": ""#238: #238: \u043f\u043b\u0430\u043d + \u0437\u0430\u043c\u043e\u0440\u043e\u0436\u0435\u043d\u043d\u044b\u0439 \u043a\u0440\u0430\u0441\u043d\u044b\u0439 \u043e\u0440\u0430\u043a\u0443\u043b \u0434\u043b\u044f owned_dirs \u0432 PreToolUse"", ""date"": ""2026-08-13"", ""files"": 4, ""insertions"": 510, ""deletions"": 0}]"	PRESENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/238 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-238-319.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-238-319.txt
/home/kesha/orchestra	/home/kesha/orchestra	248	in_progress	Таск-менеджер интегрирован боком: как им реально пользуются оркестраторы, что теряется + аудит всех открытых задач		a62aebd2-57d4-4737-83f7-a15e7adedc72	running	[]	ABSENT	/home/kesha/orchestra	git -C /home/kesha/orchestra ls-tree -r --name-only main -- docs/tasks/248 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-248-331.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/home-kesha-orchestra-248-331.txt
kesha-tg-bot	/home/kesha/projects/kesha-tg-bot	2	in_progress	Устранить зависание переключения Claude → Codex на handoff		ba232b8a-f4ee-4efb-ac14-dde909e7e834	archived	[]	PRESENT	/home/kesha/projects/kesha-tg-bot	git -C /home/kesha/projects/kesha-tg-bot grep -n -E 'HANDOFF_TIMEOUT_SECONDS|_deliver_handoff|passive_handoff|inject_context' main -- chat_state.py claude_session.py codex_session.py tests docs/tasks/2 > /home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/kesha-tg-bot-2-201.txt 2>&1	/home/kesha/orchestra/worktrees/home-kesha-orchestra/audit248-open/data/task248-workers/open-evidence/kesha-tg-bot-2-201.txt
